user_id,push_cnt,msg_type
u00010843,2,A
u00010844,0,None
u00010845,2,B
u00010846,2,A
u00010847,1,A
u00010848,1,A
u00010849,1,A
u00010850,1,B
u00010851,2,A
u00010852,1,A
u00010853,0,None
u00010854,2,A
u00010855,1,B
u00010856,2,A
u00010857,2,A
u00010858,0,None
u00010859,1,A
u00010860,1,A
u00010861,1,A
u00010862,2,A
u00010863,1,A
u00010864,1,A
u00010865,0,None
u00010866,0,None
u00010867,2,A
u00010868,2,B
u00010869,1,B
u00010870,2,A
u00010871,1,B
u00010872,0,None
u00010873,1,B
u00010874,1,A
u00010875,2,A
u00010876,2,A
u00010877,1,B
u00010878,2,A
u00010879,2,A
u00010880,2,B
u00010881,2,B
u00010882,1,A
u00010883,1,A
u00010884,2,B
u00010885,1,B
u00010886,1,A
u00010887,1,B
u00010888,0,None
u00010889,1,A
u00010890,2,A
u00010891,2,A
u00010892,2,B
u00010893,2,A
u00010894,2,A
u00010895,2,A
u00010896,1,B
u00010897,1,B
u00010898,2,B
u00010899,1,A
u00010900,1,B
u00010901,1,B
u00010902,2,A
u00010903,0,None
u00010904,2,B
u00010905,1,A
u00010906,2,A
u00010907,2,A
u00010908,2,A
u00010909,0,None
u00010910,1,B
u00010911,0,None
u00010912,1,A
u00010913,0,None
u00010914,2,B
u00010915,0,None
u00010916,0,None
u00010917,0,None
u00010918,0,None
u00010919,0,None
u00010920,2,B
u00010921,0,None
u00010922,1,A
u00010923,2,B
u00010924,2,A
u00010925,2,A
u00010926,0,None
u00010927,2,A
u00010928,1,B
u00010929,1,A
u00010930,1,B
u00010931,1,A
u00010932,2,B
u00010933,1,B
u00010934,2,B
u00010935,2,A
u00010936,1,A
u00010937,1,A
u00010938,2,A
u00010939,1,B
u00010940,0,None
u00010941,2,B
u00010942,1,B
u00010943,0,None
u00010944,1,A
u00010945,2,B
u00010946,1,B
u00010947,1,B
u00010948,1,B
u00010949,1,B
u00010950,0,None
u00010951,2,B
u00010952,0,None
u00010953,0,None
u00010954,0,None
u00010955,1,B
u00010956,2,B
u00010957,1,A
u00010958,2,A
u00010959,0,None
u00010960,0,None
u00010961,0,None
u00010962,2,A
u00010963,2,B
u00010964,1,B
u00010965,2,B
u00010966,2,A
u00010967,1,A
u00010968,2,A
u00010969,1,A
u00010970,2,B
u00010971,1,A
u00010972,2,A
u00010973,1,B
u00010974,2,A
u00010975,1,A
u00010976,1,A
u00010977,1,B
u00010978,2,B
u00010979,1,B
u00010980,0,None
u00010981,0,None
u00010982,1,B
u00010983,1,A
u00010984,2,A
u00010985,0,None
u00010986,2,A
u00010987,1,A
u00010988,1,B
u00010989,2,A
u00010990,2,B
u00010991,1,A
u00010992,1,A
u00010993,2,A
u00010994,2,A
u00010995,1,A
u00010996,0,None
u00010997,2,A
u00010998,2,A
u00010999,1,B
u00011000,0,None
u00011001,2,B
u00011002,0,None
u00011003,1,B
u00011004,1,B
u00011005,1,A
u00011006,2,B
u00011007,1,A
u00011008,0,None
u00011009,2,B
u00011010,1,B
u00011011,1,B
u00011012,0,None
u00011013,0,None
u00011014,1,B
u00011015,2,A
u00011016,1,B
u00011017,0,None
u00011018,2,B
u00011019,2,B
u00011020,2,B
u00011021,1,A
u00011022,1,A
u00011023,0,None
u00011024,2,A
u00011025,1,A
u00011026,2,A
u00011027,1,A
u00011028,2,A
u00011029,2,B
u00011030,2,A
u00011031,2,B
u00011032,0,None
u00011033,1,A
u00011034,2,A
u00011035,2,B
u00011036,1,A
u00011037,2,B
u00011038,1,B
u00011039,0,None
u00011040,1,B
u00011041,0,None
u00011042,2,A
u00011043,1,A
u00011044,2,A
u00011045,2,A
u00011046,2,A
u00011047,1,B
u00011048,2,A
u00011049,1,B
u00011050,2,B
u00011051,2,B
u00011052,2,A
u00011053,1,B
u00011054,2,A
u00011055,0,None
u00011056,0,None
u00011057,2,B
u00011058,1,A
u00011059,2,B
u00011060,2,A
u00011061,2,A
u00011062,2,B
u00011063,1,A
u00011064,2,B
u00011065,2,B
u00011066,1,A
u00011067,1,A
u00011068,2,A
u00011069,1,B
u00011070,0,None
u00011071,2,A
u00011072,2,B
u00011073,2,B
u00011074,1,B
u00011075,1,B
u00011076,1,A
u00011077,2,B
u00011078,1,A
u00011079,0,None
u00011080,2,A
u00011081,0,None
u00011082,2,A
u00011083,2,B
u00011084,2,A
u00011085,0,None
u00011086,2,A
u00011087,2,A
u00011088,1,B
u00011089,1,A
u00011090,1,A
u00011091,1,B
u00011092,1,A
u00011093,1,B
u00011094,1,B
u00011095,1,B
u00011096,0,None
u00011097,1,A
u00011098,2,B
u00011099,0,None
u00011100,1,A
u00011101,1,A
u00011102,1,B
u00011103,2,A
u00011104,0,None
u00011105,1,B
u00011106,2,A
u00011107,2,B
u00011108,0,None
u00011109,2,B
u00011110,1,A
u00011111,2,B
u00011112,2,A
u00011113,0,None
u00011114,2,A
u00011115,0,None
u00011116,0,None
u00011117,1,A
u00011118,2,A
u00011119,2,A
u00011120,1,A
u00011121,1,B
u00011122,2,A
u00011123,2,A
u00011124,0,None
u00011125,1,B
u00011126,0,None
u00011127,0,None
u00011128,0,None
u00011129,2,A
u00011130,2,A
u00011131,1,B
u00011132,0,None
u00011133,2,A
u00011134,1,A
u00011135,1,A
u00011136,2,A
u00011137,2,B
u00011138,2,A
u00011139,0,None
u00011140,1,A
u00011141,2,A
u00011142,2,B
u00011143,1,B
u00011144,1,A
u00011145,2,B
u00011146,2,B
u00011147,1,A
u00011148,1,A
u00011149,2,A
u00011150,1,A
u00011151,2,A
u00011152,1,A
u00011153,1,B
u00011154,0,None
u00011155,2,A
u00011156,1,B
u00011157,0,None
u00011158,0,None
u00011159,1,B
u00011160,1,A
u00011161,1,A
u00011162,2,B
u00011163,2,B
u00011164,1,A
u00011165,2,B
u00011166,2,B
u00011167,0,None
u00011168,2,A
u00011169,0,None
u00011170,0,None
u00011171,2,A
u00011172,2,B
u00011173,1,B
u00011174,2,A
u00011175,1,B
u00011176,1,B
u00011177,0,None
u00011178,1,B
u00011179,2,A
u00011180,2,B
u00011181,2,A
u00011182,1,B
u00011183,1,B
u00011184,1,A
u00011185,2,B
u00011186,0,None
u00011187,2,B
u00011188,1,B
u00011189,0,None
u00011190,1,B
u00011191,0,None
u00011192,2,B
u00011193,1,A
u00011194,0,None
u00011195,1,A
u00011196,2,A
u00011197,1,B
u00011198,2,B
u00011199,0,None
u00011200,2,B
u00011201,0,None
u00011202,1,B
u00011203,0,None
u00011204,0,None
u00011205,2,A
u00011206,1,A
u00011207,2,A
u00011208,2,B
u00011209,0,None
u00011210,2,A
u00011211,2,B
u00011212,2,B
u00011213,2,A
u00011214,1,B
u00011215,1,A
u00011216,2,B
u00011217,1,A
u00011218,1,B
u00011219,2,B
u00011220,0,None
u00011221,0,None
u00011222,1,A
u00011223,0,None
u00011224,0,None
u00011225,2,B
u00011226,1,A
u00011227,1,A
u00011228,0,None
u00011229,2,A
u00011230,2,A
u00011231,1,A
u00011232,2,A
u00011233,2,A
u00011234,1,A
u00011235,1,A
u00011236,1,A
u00011237,2,A
u00011238,2,A
u00011239,2,A
u00011240,0,None
u00011241,2,B
u00011242,0,None
u00011243,0,None
u00011244,1,A
u00011245,2,B
u00011246,1,A
u00011247,2,A
u00011248,1,B
u00011249,0,None
u00011250,0,None
u00011251,2,B
u00011252,2,B
u00011253,1,A
u00011254,1,A
u00011255,2,B
u00011256,1,A
u00011257,1,A
u00011258,2,A
u00011259,1,A
u00011260,2,A
u00011261,1,A
u00011262,2,A
u00011263,2,B
u00011264,2,B
u00011265,2,B
u00011266,1,A
u00011267,0,None
u00011268,1,A
u00011269,2,A
u00011270,0,None
u00011271,2,B
u00011272,0,None
u00011273,2,B
u00011274,2,B
u00011275,1,A
u00011276,0,None
u00011277,0,None
u00011278,2,B
u00011279,2,B
u00011280,0,None
u00011281,2,B
u00011282,1,B
u00011283,1,A
u00011284,1,B
u00011285,1,A
u00011286,1,A
u00011287,0,None
u00011288,1,B
u00011289,1,B
u00011290,2,B
u00011291,2,B
u00011292,1,B
u00011293,0,None
u00011294,1,B
u00011295,2,B
u00011296,2,A
u00011297,1,B
u00011298,2,A
u00011299,0,None
u00011300,2,B
u00011301,2,A
u00011302,2,A
u00011303,0,None
u00011304,1,B
u00011305,0,None
u00011306,1,B
u00011307,1,A
u00011308,2,B
u00011309,2,B
u00011310,1,A
u00011311,0,None
u00011312,1,A
u00011313,0,None
u00011314,2,A
u00011315,2,B
u00011316,2,B
u00011317,1,B
u00011318,2,B
u00011319,0,None
u00011320,2,A
u00011321,2,B
u00011322,1,B
u00011323,1,B
u00011324,1,B
u00011325,2,A
u00011326,0,None
u00011327,1,B
u00011328,2,B
u00011329,2,B
u00011330,1,A
u00011331,1,B
u00011332,1,B
u00011333,1,A
u00011334,2,A
u00011335,0,None
u00011336,2,B
u00011337,2,B
u00011338,2,B
u00011339,2,A
u00011340,0,None
u00011341,0,None
u00011342,2,B
u00011343,2,B
u00011344,1,B
u00011345,1,B
u00011346,1,B
u00011347,2,B
u00011348,1,A
u00011349,1,A
u00011350,1,A
u00011351,1,B
u00011352,2,A
u00011353,0,None
u00011354,1,B
u00011355,2,A
u00011356,1,A
u00011357,0,None
u00011358,1,B
u00011359,2,B
u00011360,0,None
u00011361,2,B
u00011362,2,B
u00011363,1,B
u00011364,0,None
u00011365,2,B
u00011366,0,None
u00011367,2,A
u00011368,1,A
u00011369,2,B
u00011370,1,A
u00011371,1,A
u00011372,2,A
u00011373,1,A
u00011374,2,B
u00011375,2,B
u00011376,1,A
u00011377,1,B
u00011378,2,B
u00011379,0,None
u00011380,1,B
u00011381,2,B
u00011382,2,B
u00011383,1,B
u00011384,1,B
u00011385,1,B
u00011386,0,None
u00011387,1,A
u00011388,1,B
u00011389,0,None
u00011390,1,A
u00011391,1,A
u00011392,2,A
u00011393,2,B
u00011394,0,None
u00011395,1,A
u00011396,2,A
u00011397,1,B
u00011398,1,A
u00011399,0,None
u00011400,1,A
u00011401,1,A
u00011402,2,B
u00011403,2,A
u00011404,2,A
u00011405,2,B
u00011406,2,A
u00011407,2,B
u00011408,1,B
u00011409,1,B
u00011410,0,None
u00011411,0,None
u00011412,0,None
u00011413,0,None
u00011414,1,B
u00011415,1,A
u00011416,2,B
u00011417,1,B
u00011418,2,A
u00011419,2,A
u00011420,1,B
u00011421,1,A
u00011422,2,A
u00011423,2,B
u00011424,0,None
u00011425,2,B
u00011426,2,B
u00011427,1,A
u00011428,1,B
u00011429,1,A
u00011430,0,None
u00011431,1,B
u00011432,1,A
u00011433,2,B
u00011434,2,B
u00011435,2,B
u00011436,1,A
u00011437,1,A
u00011438,2,A
u00011439,0,None
u00011440,2,B
u00011441,1,B
u00011442,1,A
u00011443,2,B
u00011444,2,A
u00011445,0,None
u00011446,1,A
u00011447,0,None
u00011448,0,None
u00011449,2,A
u00011450,1,A
u00011451,2,A
u00011452,2,A
u00011453,2,B
u00011454,2,A
u00011455,2,A
u00011456,1,A
u00011457,2,B
u00011458,1,A
u00011459,2,A
u00011460,2,B
u00011461,2,B
u00011462,1,A
u00011463,0,None
u00011464,1,A
u00011465,2,B
u00011466,1,B
u00011467,0,None
u00011468,1,A
u00011469,1,B
u00011470,0,None
u00011471,1,B
u00011472,1,A
u00011473,1,B
u00011474,2,A
u00011475,2,B
u00011476,2,B
u00011477,2,B
u00011478,2,A
u00011479,2,B
u00011480,0,None
u00011481,2,B
u00011482,1,B
u00011483,2,A
u00011484,0,None
u00011485,2,A
u00011486,1,A
u00011487,2,A
u00011488,1,A
u00011489,1,A
u00011490,1,B
u00011491,1,B
u00011492,1,A
u00011493,1,A
u00011494,0,None
u00011495,2,B
u00011496,2,B
u00011497,2,A
u00011498,1,A
u00011499,2,A
u00011500,0,None
u00011501,1,A
u00011502,1,A
u00011503,2,A
u00011504,0,None
u00011505,2,A
u00011506,1,B
u00011507,2,B
u00011508,0,None
u00011509,1,B
u00011510,2,A
u00011511,0,None
u00011512,2,B
u00011513,2,B
u00011514,2,B
u00011515,1,B
u00011516,1,A
u00011517,0,None
u00011518,1,B
u00011519,2,B
u00011520,1,A
u00011521,0,None
u00011522,2,A
u00011523,2,A
u00011524,1,A
u00011525,1,A
u00011526,0,None
u00011527,1,A
u00011528,1,A
u00011529,1,B
u00011530,1,A
u00011531,2,B
u00011532,1,B
u00011533,1,B
u00011534,2,B
u00011535,2,A
u00011536,2,B
u00011537,1,A
u00011538,0,None
u00011539,1,A
u00011540,1,A
u00011541,1,B
u00011542,1,A
u00011543,2,B
u00011544,1,A
u00011545,1,A
u00011546,2,A
u00011547,2,A
u00011548,2,A
u00011549,2,A
u00011550,2,A
u00011551,1,B
u00011552,0,None
u00011553,0,None
u00011554,2,B
u00011555,2,A
u00011556,1,A
u00011557,2,B
u00011558,2,B
u00011559,0,None
u00011560,2,B
u00011561,0,None
u00011562,2,B
u00011563,1,B
u00011564,1,B
u00011565,2,B
u00011566,1,B
u00011567,1,B
u00011568,0,None
u00011569,1,A
u00011570,0,None
u00011571,0,None
u00011572,2,A
u00011573,1,B
u00011574,0,None
u00011575,0,None
u00011576,1,A
u00011577,2,A
u00011578,0,None
u00011579,1,B
u00011580,1,A
u00011581,0,None
u00011582,0,None
u00011583,2,B
u00011584,2,A
u00011585,1,A
u00011586,1,A
u00011587,1,A
u00011588,1,A
u00011589,1,B
u00011590,0,None
u00011591,2,B
u00011592,2,A
u00011593,1,A
u00011594,0,None
u00011595,1,B
